"","birth_year","height.cm","height.in","study_id"
"112",1850,177.770004272461,69.9881906584492,"germanconscript"
"113",1850,155.669998168945,61.2874008539155,"germanconscript"
"114",1850,158.100006103516,62.2440968911479,"germanconscript"
"115",1850,165.389999389648,65.1141729880506,"germanconscript"
"116",1850,162.960006713867,64.1574829582154,"germanconscript"
"117",1850,156.270004272461,61.5236237293153,"germanconscript"
"118",1850,170.850006103516,67.263781930518,"germanconscript"
"119",1850,175.339996337891,69.0314946212168,"germanconscript"
"120",1850,160.929992675781,63.3582648329847,"germanconscript"
"121",1850,171.25,67.4212598425197,"germanconscript"
"122",1850,158.899993896484,62.5590527151513,"germanconscript"
"123",1850,167.589996337891,65.9803135188546,"germanconscript"
"124",1850,166.990005493164,65.744096650852,"germanconscript"
"125",1850,153.440002441406,60.4094497800812,"germanconscript"
"126",1850,167,65.748031496063,"germanconscript"
"127",1850,166,65.3543307086614,"germanconscript"
"128",1850,164,64.5669291338583,"germanconscript"
"129",1850,173,68.1102362204724,"germanconscript"
"130",1850,171,67.3228346456693,"germanconscript"
"131",1850,162,63.7795275590551,"germanconscript"
"132",1850,168,66.1417322834646,"germanconscript"
"133",1850,170,66.9291338582677,"germanconscript"
"134",1850,159,62.5984251968504,"germanconscript"
"135",1850,159,62.5984251968504,"germanconscript"
"136",1850,167,65.748031496063,"germanconscript"
"137",1850,153,60.2362204724409,"germanconscript"
"138",1850,167,65.748031496063,"germanconscript"
"139",1850,167,65.748031496063,"germanconscript"
"140",1850,163,64.1732283464567,"germanconscript"
"141",1850,156,61.4173228346457,"germanconscript"
"142",1850,170,66.9291338582677,"germanconscript"
"143",1850,175,68.8976377952756,"germanconscript"
"144",1850,156,61.4173228346457,"germanconscript"
"145",1850,166.5,65.5511811023622,"germanconscript"
"146",1850,164,64.5669291338583,"germanconscript"
"147",1850,162,63.7795275590551,"germanconscript"
"148",1850,164,64.5669291338583,"germanconscript"
"149",1850,165,64.9606299212598,"germanconscript"
"150",1850,168,66.1417322834646,"germanconscript"
"151",1850,174,68.503937007874,"germanconscript"
"152",1850,171,67.3228346456693,"germanconscript"
"153",1850,159,62.5984251968504,"germanconscript"
"154",1850,157,61.8110236220472,"germanconscript"
"155",1850,160.5,63.1889763779528,"germanconscript"
"156",1850,178,70.0787401574803,"germanconscript"
"157",1850,172,67.7165354330709,"germanconscript"
"158",1850,165,64.9606299212598,"germanconscript"
"159",1850,167,65.748031496063,"germanconscript"
"160",1850,160,62.992125984252,"germanconscript"
"161",1850,178,70.0787401574803,"germanconscript"
"162",1850,160,62.992125984252,"germanconscript"
"163",1850,164,64.5669291338583,"germanconscript"
"164",1850,163,64.1732283464567,"germanconscript"
"165",1850,169,66.5354330708661,"germanconscript"
"166",1850,167,65.748031496063,"germanconscript"
"167",1850,175,68.8976377952756,"germanconscript"
"168",1850,177,69.6850393700787,"germanconscript"
"169",1850,166,65.3543307086614,"germanconscript"
"170",1850,171,67.3228346456693,"germanconscript"
"171",1850,165.5,65.1574803149606,"germanconscript"
"172",1850,167,65.748031496063,"germanconscript"
"173",1850,166,65.3543307086614,"germanconscript"
"174",1850,167,65.748031496063,"germanconscript"
"175",1850,162,63.7795275590551,"germanconscript"
"176",1850,163,64.1732283464567,"germanconscript"
"177",1850,168,66.1417322834646,"germanconscript"
"178",1850,165,64.9606299212598,"germanconscript"
"179",1850,173,68.1102362204724,"germanconscript"
"180",1850,171,67.3228346456693,"germanconscript"
"181",1850,165,64.9606299212598,"germanconscript"
"182",1850,159,62.5984251968504,"germanconscript"
"183",1850,173,68.1102362204724,"germanconscript"
"184",1850,157,61.8110236220472,"germanconscript"
"185",1850,163,64.1732283464567,"germanconscript"
"186",1850,150,59.0551181102362,"germanconscript"
"187",1850,172,67.7165354330709,"germanconscript"
"188",1850,168,66.1417322834646,"germanconscript"
"189",1850,165,64.9606299212598,"germanconscript"
"190",1850,167,65.748031496063,"germanconscript"
"191",1850,165,64.9606299212598,"germanconscript"
"192",1850,170,66.9291338582677,"germanconscript"
"193",1850,173,68.1102362204724,"germanconscript"
"194",1850,172,67.7165354330709,"germanconscript"
"195",1850,157,61.8110236220472,"germanconscript"
"196",1850,164,64.5669291338583,"germanconscript"
"197",1850,163,64.1732283464567,"germanconscript"
"198",1850,174,68.503937007874,"germanconscript"
"199",1850,170,66.9291338582677,"germanconscript"
"200",1850,179,70.4724409448819,"germanconscript"
"201",1850,160,62.992125984252,"germanconscript"
"202",1850,161,63.3858267716535,"germanconscript"
"203",1850,171,67.3228346456693,"germanconscript"
"204",1850,184,72.4409448818898,"germanconscript"
"205",1850,161,63.3858267716535,"germanconscript"
"206",1850,161,63.3858267716535,"germanconscript"
"207",1850,167,65.748031496063,"germanconscript"
"208",1850,175,68.8976377952756,"germanconscript"
"209",1850,167,65.748031496063,"germanconscript"
"210",1850,172,67.7165354330709,"germanconscript"
"211",1850,168,66.1417322834646,"germanconscript"
"212",1850,168,66.1417322834646,"germanconscript"
"213",1850,165,64.9606299212598,"germanconscript"
"214",1850,167,65.748031496063,"germanconscript"
"215",1850,158,62.2047244094488,"germanconscript"
"216",1850,175,68.8976377952756,"germanconscript"
"217",1850,172,67.7165354330709,"germanconscript"
"218",1850,172,67.7165354330709,"germanconscript"
"219",1850,171,67.3228346456693,"germanconscript"
"220",1850,160,62.992125984252,"germanconscript"
"221",1850,175,68.8976377952756,"germanconscript"
"222",1850,172,67.7165354330709,"germanconscript"
"223",1850,164.5,64.7637795275591,"germanconscript"
"224",1850,154,60.6299212598425,"germanconscript"
"225",1850,167,65.748031496063,"germanconscript"
"226",1850,154,60.6299212598425,"germanconscript"
"227",1850,180,70.8661417322835,"germanconscript"
"228",1850,169,66.5354330708661,"germanconscript"
"229",1850,157,61.8110236220472,"germanconscript"
"230",1850,167,65.748031496063,"germanconscript"
"231",1850,185,72.8346456692913,"germanconscript"
"232",1850,172,67.7165354330709,"germanconscript"
"233",1850,167.5,65.9448818897638,"germanconscript"
"234",1850,164,64.5669291338583,"germanconscript"
"235",1850,164,64.5669291338583,"germanconscript"
"236",1850,170,66.9291338582677,"germanconscript"
"237",1850,165.5,65.1574803149606,"germanconscript"
"238",1850,162.5,63.9763779527559,"germanconscript"
"239",1850,178,70.0787401574803,"germanconscript"
"240",1850,172,67.7165354330709,"germanconscript"
"241",1850,172,67.7165354330709,"germanconscript"
"242",1850,169.5,66.7322834645669,"germanconscript"
"243",1850,163,64.1732283464567,"germanconscript"
"244",1850,173,68.1102362204724,"germanconscript"
"245",1850,175.5,69.0944881889764,"germanconscript"
"246",1850,165.5,65.1574803149606,"germanconscript"
"247",1850,161.5,63.5826771653543,"germanconscript"
"248",1850,159.5,62.7952755905512,"germanconscript"
"249",1850,160,62.992125984252,"germanconscript"
"250",1850,160.5,63.1889763779528,"germanconscript"
"251",1850,163,64.1732283464567,"germanconscript"
"252",1850,172.5,67.9133858267717,"germanconscript"
"253",1850,166,65.3543307086614,"germanconscript"
"254",1850,165,64.9606299212598,"germanconscript"
"255",1850,164,64.5669291338583,"germanconscript"
"256",1850,171.5,67.5196850393701,"germanconscript"
"257",1850,165,64.9606299212598,"germanconscript"
"258",1850,166,65.3543307086614,"germanconscript"
"259",1850,152,59.8425196850394,"germanconscript"
"260",1850,160,62.992125984252,"germanconscript"
"261",1850,160,62.992125984252,"germanconscript"
"262",1850,160.5,63.1889763779528,"germanconscript"
"263",1850,171,67.3228346456693,"germanconscript"
"264",1850,173,68.1102362204724,"germanconscript"
"265",1850,171.5,67.5196850393701,"germanconscript"
"266",1850,166,65.3543307086614,"germanconscript"
"267",1850,172,67.7165354330709,"germanconscript"
"268",1850,162.5,63.9763779527559,"germanconscript"
"269",1850,158.5,62.4015748031496,"germanconscript"
"270",1850,146,57.4803149606299,"germanconscript"
"271",1850,168.5,66.3385826771653,"germanconscript"
"272",1850,177.5,69.8818897637795,"germanconscript"
"273",1850,163,64.1732283464567,"germanconscript"
"274",1850,158,62.2047244094488,"germanconscript"
"275",1850,169.5,66.7322834645669,"germanconscript"
"276",1850,166,65.3543307086614,"germanconscript"
"277",1850,172,67.7165354330709,"germanconscript"
"278",1850,163,64.1732283464567,"germanconscript"
"279",1850,180.5,71.0629921259843,"germanconscript"
"280",1850,166,65.3543307086614,"germanconscript"
"281",1850,167,65.748031496063,"germanconscript"
"282",1850,167,65.748031496063,"germanconscript"
"283",1850,164,64.5669291338583,"germanconscript"
"284",1850,161,63.3858267716535,"germanconscript"
"285",1850,177,69.6850393700787,"germanconscript"
"286",1850,161,63.3858267716535,"germanconscript"
"287",1850,156,61.4173228346457,"germanconscript"
"288",1850,163,64.1732283464567,"germanconscript"
"289",1850,154,60.6299212598425,"germanconscript"
"290",1850,169,66.5354330708661,"germanconscript"
"291",1850,162,63.7795275590551,"germanconscript"
"292",1850,166,65.3543307086614,"germanconscript"
"293",1850,175,68.8976377952756,"germanconscript"
"294",1850,164,64.5669291338583,"germanconscript"
"295",1850,163,64.1732283464567,"germanconscript"
"296",1850,165,64.9606299212598,"germanconscript"
"297",1850,181,71.259842519685,"germanconscript"
"298",1850,162,63.7795275590551,"germanconscript"
"299",1850,160,62.992125984252,"germanconscript"
"300",1850,157,61.8110236220472,"germanconscript"
"301",1850,160,62.992125984252,"germanconscript"
"302",1850,163,64.1732283464567,"germanconscript"
"303",1850,177,69.6850393700787,"germanconscript"
"304",1850,165,64.9606299212598,"germanconscript"
"305",1850,171,67.3228346456693,"germanconscript"
"306",1850,171,67.3228346456693,"germanconscript"
"307",1850,164,64.5669291338583,"germanconscript"
"308",1850,164.5,64.7637795275591,"germanconscript"
"309",1850,164,64.5669291338583,"germanconscript"
"310",1850,168,66.1417322834646,"germanconscript"
"311",1850,172,67.7165354330709,"germanconscript"
"312",1850,169,66.5354330708661,"germanconscript"
"313",1850,160,62.992125984252,"germanconscript"
"314",1850,159,62.5984251968504,"germanconscript"
"315",1850,164,64.5669291338583,"germanconscript"
"316",1850,166,65.3543307086614,"germanconscript"
"317",1850,184,72.4409448818898,"germanconscript"
"318",1850,156,61.4173228346457,"germanconscript"
"319",1850,165,64.9606299212598,"germanconscript"
"320",1850,161,63.3858267716535,"germanconscript"
"321",1850,170,66.9291338582677,"germanconscript"
"322",1850,172,67.7165354330709,"germanconscript"
"323",1850,160.5,63.1889763779528,"germanconscript"
"324",1850,172,67.7165354330709,"germanconscript"
"325",1850,157.5,62.007874015748,"germanconscript"
"326",1850,160.5,63.1889763779528,"germanconscript"
"327",1850,162,63.7795275590551,"germanconscript"
"328",1850,169,66.5354330708661,"germanconscript"
"329",1850,179,70.4724409448819,"germanconscript"
"330",1850,167,65.748031496063,"germanconscript"
"331",1850,168,66.1417322834646,"germanconscript"
"332",1850,155,61.0236220472441,"germanconscript"
"333",1850,165,64.9606299212598,"germanconscript"
"334",1850,178,70.0787401574803,"germanconscript"
"335",1850,166,65.3543307086614,"germanconscript"
"336",1850,170.5,67.1259842519685,"germanconscript"
"337",1850,166,65.3543307086614,"germanconscript"
"338",1850,165,64.9606299212598,"germanconscript"
"339",1850,175,68.8976377952756,"germanconscript"
"340",1850,165,64.9606299212598,"germanconscript"
"341",1850,175,68.8976377952756,"germanconscript"
"342",1850,173,68.1102362204724,"germanconscript"
"343",1850,158,62.2047244094488,"germanconscript"
"344",1850,166,65.3543307086614,"germanconscript"
"345",1850,162,63.7795275590551,"germanconscript"
"346",1850,171,67.3228346456693,"germanconscript"
"347",1850,162,63.7795275590551,"germanconscript"
"348",1850,176,69.2913385826772,"germanconscript"
"349",1850,160,62.992125984252,"germanconscript"
"350",1850,164,64.5669291338583,"germanconscript"
"351",1850,155,61.0236220472441,"germanconscript"
"352",1850,172,67.7165354330709,"germanconscript"
"353",1850,175,68.8976377952756,"germanconscript"
"354",1850,161,63.3858267716535,"germanconscript"
"355",1850,173,68.1102362204724,"germanconscript"
"356",1850,167,65.748031496063,"germanconscript"
"357",1850,161,63.3858267716535,"germanconscript"
"358",1850,165,64.9606299212598,"germanconscript"
"359",1850,157,61.8110236220472,"germanconscript"
"360",1850,163,64.1732283464567,"germanconscript"
"361",1850,159,62.5984251968504,"germanconscript"
"362",1850,172,67.7165354330709,"germanconscript"
"363",1850,171,67.3228346456693,"germanconscript"
"364",1850,164,64.5669291338583,"germanconscript"
"365",1850,180,70.8661417322835,"germanconscript"
"366",1850,167,65.748031496063,"germanconscript"
"367",1850,157.5,62.007874015748,"germanconscript"
"368",1850,164,64.5669291338583,"germanconscript"
"369",1850,169,66.5354330708661,"germanconscript"
"370",1850,162,63.7795275590551,"germanconscript"
"371",1850,169,66.5354330708661,"germanconscript"
"372",1850,156,61.4173228346457,"germanconscript"
"373",1850,160,62.992125984252,"germanconscript"
"374",1850,162,63.7795275590551,"germanconscript"
"375",1850,168,66.1417322834646,"germanconscript"
"376",1850,176,69.2913385826772,"germanconscript"
"377",1850,168,66.1417322834646,"germanconscript"
"378",1850,174,68.503937007874,"germanconscript"
"379",1850,162,63.7795275590551,"germanconscript"
"380",1850,172,67.7165354330709,"germanconscript"
"381",1850,164,64.5669291338583,"germanconscript"
"382",1850,176,69.2913385826772,"germanconscript"
"383",1850,155,61.0236220472441,"germanconscript"
"384",1850,181,71.259842519685,"germanconscript"
"385",1850,169,66.5354330708661,"germanconscript"
"386",1850,158,62.2047244094488,"germanconscript"
"387",1850,165,64.9606299212598,"germanconscript"
"388",1850,160,62.992125984252,"germanconscript"
"389",1850,159,62.5984251968504,"germanconscript"
"390",1850,165,64.9606299212598,"germanconscript"
"391",1850,162,63.7795275590551,"germanconscript"
"392",1850,160,62.992125984252,"germanconscript"
"393",1850,178,70.0787401574803,"germanconscript"
"394",1850,167,65.748031496063,"germanconscript"
"395",1850,163,64.1732283464567,"germanconscript"
"396",1850,172,67.7165354330709,"germanconscript"
"397",1850,170,66.9291338582677,"germanconscript"
"398",1850,162,63.7795275590551,"germanconscript"
"399",1850,165,64.9606299212598,"germanconscript"
"400",1850,158,62.2047244094488,"germanconscript"
"401",1850,172,67.7165354330709,"germanconscript"
"402",1850,175,68.8976377952756,"germanconscript"
"403",1850,166,65.3543307086614,"germanconscript"
"404",1850,162,63.7795275590551,"germanconscript"
"405",1850,166,65.3543307086614,"germanconscript"
"406",1850,162,63.7795275590551,"germanconscript"
"407",1850,157,61.8110236220472,"germanconscript"
"408",1850,177,69.6850393700787,"germanconscript"
"409",1850,147,57.8740157480315,"germanconscript"
"410",1850,174,68.503937007874,"germanconscript"
"411",1850,172,67.7165354330709,"germanconscript"
"412",1850,163,64.1732283464567,"germanconscript"
"413",1850,161,63.3858267716535,"germanconscript"
"414",1850,175,68.8976377952756,"germanconscript"
"415",1850,169,66.5354330708661,"germanconscript"
"416",1850,155.5,61.2204724409449,"germanconscript"
"417",1850,166.100006103516,65.3937031903605,"germanconscript"
"418",1850,171,67.3228346456693,"germanconscript"
"419",1850,160,62.992125984252,"germanconscript"
"420",1850,167.5,65.9448818897638,"germanconscript"
"421",1850,165.5,65.1574803149606,"germanconscript"
"422",1850,164.5,64.7637795275591,"germanconscript"
"423",1850,158,62.2047244094488,"germanconscript"
"424",1850,165,64.9606299212598,"germanconscript"
"425",1850,166,65.3543307086614,"germanconscript"
"426",1850,156,61.4173228346457,"germanconscript"
"427",1850,163.5,64.3700787401575,"germanconscript"
"428",1850,161,63.3858267716535,"germanconscript"
"429",1850,157,61.8110236220472,"germanconscript"
"430",1850,167.5,65.9448818897638,"germanconscript"
"431",1850,163,64.1732283464567,"germanconscript"
"432",1850,156,61.4173228346457,"germanconscript"
"433",1850,167,65.748031496063,"germanconscript"
"434",1850,163,64.1732283464567,"germanconscript"
"435",1850,157,61.8110236220472,"germanconscript"
"436",1850,164,64.5669291338583,"germanconscript"
"437",1850,166.5,65.5511811023622,"germanconscript"
"438",1850,171,67.3228346456693,"germanconscript"
"439",1850,162,63.7795275590551,"germanconscript"
"440",1850,172,67.7165354330709,"germanconscript"
"441",1850,173,68.1102362204724,"germanconscript"
"442",1850,163.5,64.3700787401575,"germanconscript"
"443",1850,159,62.5984251968504,"germanconscript"
"444",1850,150,59.0551181102362,"germanconscript"
"445",1850,168,66.1417322834646,"germanconscript"
"446",1850,168,66.1417322834646,"germanconscript"
"447",1850,167.5,65.9448818897638,"germanconscript"
"448",1860,168,66.1417322834646,"germanconscript"
"449",1860,162,63.7795275590551,"germanconscript"
"450",1860,160,62.992125984252,"germanconscript"
"451",1860,173,68.1102362204724,"germanconscript"
"452",1860,172,67.7165354330709,"germanconscript"
"453",1860,165.5,65.1574803149606,"germanconscript"
"454",1860,174.5,68.7007874015748,"germanconscript"
"455",1860,165,64.9606299212598,"germanconscript"
"456",1860,159,62.5984251968504,"germanconscript"
"457",1860,162,63.7795275590551,"germanconscript"
"458",1860,169,66.5354330708661,"germanconscript"
"459",1860,173.5,68.3070866141732,"germanconscript"
"460",1860,161.5,63.5826771653543,"germanconscript"
"461",1860,156,61.4173228346457,"germanconscript"
"462",1860,167.5,65.9448818897638,"germanconscript"
"463",1860,165,64.9606299212598,"germanconscript"
"464",1860,166,65.3543307086614,"germanconscript"
"465",1860,174,68.503937007874,"germanconscript"
"466",1860,161,63.3858267716535,"germanconscript"
"467",1860,153,60.2362204724409,"germanconscript"
"468",1860,157,61.8110236220472,"germanconscript"
"469",1860,162,63.7795275590551,"germanconscript"
"470",1860,161,63.3858267716535,"germanconscript"
"471",1860,162.5,63.9763779527559,"germanconscript"
"472",1860,162,63.7795275590551,"germanconscript"
"473",1860,172,67.7165354330709,"germanconscript"
"474",1860,165,64.9606299212598,"germanconscript"
"475",1860,164,64.5669291338583,"germanconscript"
"476",1860,153.5,60.4330708661417,"germanconscript"
"477",1860,167,65.748031496063,"germanconscript"
"478",1860,161,63.3858267716535,"germanconscript"
"479",1860,168.5,66.3385826771653,"germanconscript"
"480",1860,165,64.9606299212598,"germanconscript"
"481",1860,162,63.7795275590551,"germanconscript"
"482",1860,151.5,59.6456692913386,"germanconscript"
"483",1860,168.5,66.3385826771653,"germanconscript"
"484",1860,160,62.992125984252,"germanconscript"
"485",1860,150,59.0551181102362,"germanconscript"
"486",1860,163.5,64.3700787401575,"germanconscript"
"487",1860,161.5,63.5826771653543,"germanconscript"
"488",1860,173.5,68.3070866141732,"germanconscript"
"489",1860,160,62.992125984252,"germanconscript"
"490",1860,176,69.2913385826772,"germanconscript"
"491",1860,169.5,66.7322834645669,"germanconscript"
"492",1860,164,64.5669291338583,"germanconscript"
"493",1860,164.5,64.7637795275591,"germanconscript"
"494",1860,168,66.1417322834646,"germanconscript"
"495",1860,167.5,65.9448818897638,"germanconscript"
"496",1860,158.5,62.4015748031496,"germanconscript"
"497",1860,156,61.4173228346457,"germanconscript"
"498",1860,169,66.5354330708661,"germanconscript"
"499",1860,163,64.1732283464567,"germanconscript"
"500",1860,165.5,65.1574803149606,"germanconscript"
"501",1860,170,66.9291338582677,"germanconscript"
"502",1860,154.5,60.8267716535433,"germanconscript"
"503",1860,162,63.7795275590551,"germanconscript"
"504",1860,170,66.9291338582677,"germanconscript"
"505",1860,170.5,67.1259842519685,"germanconscript"
"506",1860,162.5,63.9763779527559,"germanconscript"
"507",1860,154.5,60.8267716535433,"germanconscript"
"508",1860,176,69.2913385826772,"germanconscript"
"509",1860,153.5,60.4330708661417,"germanconscript"
"510",1860,170,66.9291338582677,"germanconscript"
"511",1860,164,64.5669291338583,"germanconscript"
"512",1860,163,64.1732283464567,"germanconscript"
"513",1860,175,68.8976377952756,"germanconscript"
"514",1860,169.5,66.7322834645669,"germanconscript"
"515",1860,166,65.3543307086614,"germanconscript"
"516",1860,174.5,68.7007874015748,"germanconscript"
"517",1860,167.5,65.9448818897638,"germanconscript"
"518",1860,175,68.8976377952756,"germanconscript"
"519",1860,166,65.3543307086614,"germanconscript"
"520",1860,162,63.7795275590551,"germanconscript"
"521",1860,171,67.3228346456693,"germanconscript"
"522",1860,161,63.3858267716535,"germanconscript"
"523",1860,163,64.1732283464567,"germanconscript"
"524",1860,163,64.1732283464567,"germanconscript"
"525",1860,161.5,63.5826771653543,"germanconscript"
"526",1860,164,64.5669291338583,"germanconscript"
"527",1860,178,70.0787401574803,"germanconscript"
"528",1860,171,67.3228346456693,"germanconscript"
"529",1860,162,63.7795275590551,"germanconscript"
"530",1860,168.5,66.3385826771653,"germanconscript"
"531",1860,167,65.748031496063,"germanconscript"
"532",1860,167.5,65.9448818897638,"germanconscript"
"533",1860,166.5,65.5511811023622,"germanconscript"
"534",1860,165.5,65.1574803149606,"germanconscript"
"535",1860,167,65.748031496063,"germanconscript"
"536",1860,173,68.1102362204724,"germanconscript"
"537",1860,163,64.1732283464567,"germanconscript"
"538",1860,175.5,69.0944881889764,"germanconscript"
"539",1860,170.5,67.1259842519685,"germanconscript"
"540",1860,173,68.1102362204724,"germanconscript"
"541",1860,169,66.5354330708661,"germanconscript"
"542",1860,163.5,64.3700787401575,"germanconscript"
"543",1860,173,68.1102362204724,"germanconscript"
"544",1860,164.5,64.7637795275591,"germanconscript"
"545",1860,155.5,61.2204724409449,"germanconscript"
"546",1860,181,71.259842519685,"germanconscript"
"547",1860,156,61.4173228346457,"germanconscript"
"548",1860,167,65.748031496063,"germanconscript"
"549",1860,164,64.5669291338583,"germanconscript"
"550",1860,164.5,64.7637795275591,"germanconscript"
"551",1860,153,60.2362204724409,"germanconscript"
"552",1860,172,67.7165354330709,"germanconscript"
